job_name,task,condition,step_id,t_sec,prompt_tokens,completion_tokens,cached_tokens,thinking_tokens,is_sidechain,stop_reason,n_tool_calls
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,83,1350.783,56352,672,55266,426,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,84,1359.452,57131,485,56350,34,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,85,1384.553,58010,1384,57129,1131,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,86,1475.669,47966,503,47158,376,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,87,1503.736,48534,2540,47964,2307,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,88,1512.497,51358,586,48532,346,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,89,1520.327,59585,5244,58008,1178,True,,0
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,90,1575.224,52208,5279,51356,2659,True,,0
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,92,1619.042,171568,3734,166949,3705,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,93,1765.689,178620,20256,171566,13931,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,94,1812.415,198955,900,178618,333,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,95,1862.552,199957,753,198953,357,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,96,1894.883,201108,2497,199955,2308,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,97,1924.473,203660,2550,201106,0,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,98,1927.648,206295,217,203658,112,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,99,1929.723,206561,72,206293,0,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,101,1934.027,216059,435,206559,195,False,tool_use,2
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,102,1938.225,218491,237,216057,57,False,tool_use,3
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,103,1946.474,223224,4139,218489,407,False,tool_use,3
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,105,1956.424,14719,208,0,113,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,106,1958.911,15625,210,14717,75,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,107,1962.159,16420,199,15623,0,True,,2
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,109,1970.198,15355,364,11247,26,True,,6
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,111,1984.92,15532,133,11247,26,True,,2
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,112,1984.922,228537,269,223222,0,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,113,1987.064,30530,257,15530,22,True,,4
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,114,1988.346,228913,28,228535,0,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,115,1989.838,229147,17,228911,0,False,end_turn,0
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,116,2006.323,30876,3936,16418,3724,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,117,2011.661,36035,294,30874,101,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,118,2017.996,36484,462,36033,0,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,119,2020.35,37006,114,36482,0,True,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,120,2033.029,37175,2668,37004,1007,True,,0
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,122,2064.365,231299,1503,229145,1260,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,123,2069.385,232909,193,231297,0,False,end_turn,0
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,124,2192.299,36797,18394,15353,18300,True,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,125,2196.993,55277,406,36795,245,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,126,2208.095,37046,23322,30528,18986,True,,0
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,127,2217.168,55749,5250,55275,1540,True,,0
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,129,2256.404,237940,275,232907,37,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,130,2262.531,242545,430,237938,263,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,131,2266.216,243123,259,242543,44,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,132,2277.05,243520,840,243121,701,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,133,2287.225,244451,5218,243518,664,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,134,2331.835,249754,140,244449,35,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,135,2343.267,249943,870,249752,0,False,end_turn,0
prog16-claude-codezen-viable-sqlite-db-truncate,sqlite-db-truncate,codezen-viable,2,2.687,27335,188,23742,95,False,tool_use,1
prog16-claude-codezen-viable-sqlite-db-truncate,sqlite-db-truncate,codezen-viable,3,4.891,27625,129,27333,24,False,tool_use,1
prog16-claude-codezen-viable-sqlite-db-truncate,sqlite-db-truncate,codezen-viable,4,31.647,28151,3341,27623,2395,False,tool_use,1
prog16-claude-codezen-viable-sqlite-db-truncate,sqlite-db-truncate,codezen-viable,5,59.598,31874,2794,28149,1638,False,tool_use,1
prog16-claude-codezen-viable-sqlite-db-truncate,sqlite-db-truncate,codezen-viable,6,69.949,35104,302,31872,216,False,tool_use,1
prog16-claude-codezen-viable-sqlite-db-truncate,sqlite-db-truncate,codezen-viable,7,76.494,35724,529,35102,0,False,end_turn,0
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,2,3.843,27861,420,23742,188,False,tool_use,2
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,3,9.899,30330,506,27859,237,False,tool_use,3
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,4,14.319,30986,432,30328,136,False,tool_use,1
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,5,23.105,31657,629,30984,526,False,tool_use,1
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,6,30.464,32361,530,31655,459,False,tool_use,1
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,7,32.238,32959,130,32359,0,False,tool_use,2
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,8,195.704,41440,16319,32957,16251,False,tool_use,1
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,9,203.932,64133,2209,41438,460,False,tool_use,1
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,10,218.781,66424,285,64131,160,False,tool_use,1
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,12,224.256,72103,444,66422,297,False,tool_use,2
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,13,229.122,74181,346,72101,171,False,tool_use,3
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,14,232.501,78727,15019,74179,158,False,tool_use,6
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,21,336.676,96099,368,78725,0,False,end_turn,0
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,22,365.011,16119,7036,11247,4401,True,,0
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,23,387.085,16198,10492,11247,7733,True,,0
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,25,394.76,99615,354,96097,248,False,end_turn,0
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,26,405.21,16614,13907,11247,11739,True,,0
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,28,416.803,103245,161,99613,59,False,end_turn,0
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,30,426.234,106112,51,103243,0,False,end_turn,0
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,31,489.308,16806,22894,0,21434,True,,0
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,33,505.082,108116,43,106110,0,False,end_turn,0
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,34,507.173,16519,24920,11247,21365,True,,0
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,36,544.433,16508,22592,11247,19210,True,,0
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,37,603.196,112249,5343,108114,5129,False,end_turn,0
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,39,671.494,121507,6921,112247,6640,False,tool_use,1
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,40,675.907,130397,2659,121505,0,False,tool_use,1
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,41,710.672,133141,1575,130395,1514,False,tool_use,1
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,42,734.702,137730,3520,133139,2013,False,tool_use,1
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,43,747.581,141334,180,137728,90,False,tool_use,1
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,44,750.322,141606,155,141332,61,False,tool_use,1
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,45,760.16,141811,1351,141604,668,False,tool_use,1
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,46,769.335,143246,123,141809,0,False,tool_use,1
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,47,772.055,143426,151,143244,0,False,tool_use,1
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,48,782.811,143673,958,143424,0,False,end_turn,0
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,2,3.401,27667,346,23742,222,False,tool_use,1
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,3,6.522,29275,1048,27665,43,False,tool_use,1
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,5,20.094,37547,350,29273,257,False,tool_use,1
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,6,23.438,37994,181,37545,0,False,tool_use,1
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,7,25.447,38280,104,37992,18,False,tool_use,1
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,8,27.904,39245,222,38278,49,False,tool_use,1
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,9,30.607,39705,103,39243,0,False,tool_use,1
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,10,39.986,40487,161,39703,0,False,tool_use,1
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,11,66.203,42307,111,40485,0,False,tool_use,1
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,12,70.922,42965,250,42305,74,False,tool_use,3
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,13,114.854,47623,4076,42963,3975,False,tool_use,1
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,14,139.859,51986,2172,47621,2047,False,tool_use,1
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,15,143.926,54933,211,51984,63,False,tool_use,1
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,16,268.296,56139,14507,54931,11991,False,tool_use,1
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,17,286.236,70728,136,56137,0,False,tool_use,1
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,18,289.717,71509,1781,70726,0,False,tool_use,1
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,19,302.646,73370,106,71507,0,False,tool_use,1
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,20,344.758,73774,117,73368,0,False,tool_use,1
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,21,353.035,74655,1238,73772,490,False,end_turn,0
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,2,5.252,31559,569,27563,306,False,tool_use,2
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,3,12.467,32645,331,31557,72,False,tool_use,2
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,4,17.22,34993,220,32643,0,False,tool_use,2
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,5,30.671,35667,369,34991,0,False,tool_use,4
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,6,37.288,46686,677,35665,316,False,tool_use,1
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,7,51.725,48991,1017,46684,776,False,tool_use,2
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,8,58.609,50360,551,48989,311,False,tool_use,1
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,9,62.887,51520,201,50358,0,False,tool_use,1
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,10,68.025,51912,271,51518,176,False,tool_use,1
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,11,73.028,53326,644,51910,284,False,tool_use,1
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,12,77.908,54010,155,53324,0,False,tool_use,1
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,13,80.429,54269,147,54008,0,False,tool_use,1
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,14,86.552,54525,505,54267,399,False,tool_use,1
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,15,89.783,55085,128,54523,0,False,tool_use,1
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,16,119.651,57056,166,55083,0,False,tool_use,1
